timestamp,open_price,high_price,low_price,close_price,crip_id,open_price_percent_increment,high_price_percent_increment,low_price_percent_increment,close_price_percent_increment,price,market_cap,total_volume,price_percent_increment,market_cap_percent_increment,total_volume_percent_increment
2023-08-26,217.01041,218.06261,217.01041,217.82968,binancecoin,0.001460400717232746,-4.7415325926447593e-05,0.001460400717232746,-0.0011155441332819649,218.1775,33557977000.0,392964860.0,-0.0005275944446507808,-0.00031228718862885696,-0.07314760003247345
2023-08-27,216.50632,216.50632,216.30831,216.30831,binancecoin,-0.0033519999517572785,-0.0033519999517572785,4.600127342624383e-05,4.600127342624383e-05,216.14379,33242188000.0,215149460.0,-0.009321355318490765,-0.009410251398646596,-0.4524969484548822
2023-08-28,218.65213,218.65213,217.91815,218.09947,binancecoin,0.001582315155695957,-0.002876694374856492,-0.001779835433360577,-0.001325204836436722,218.24703,33565719000.0,236457700.0,0.009730744519655277,0.009732542274293099,0.09903924462557323
2023-08-29,217.66567,218.36815,217.66567,218.36815,binancecoin,-0.00243980204587535,-0.0003519420881307189,-0.00243980204587535,0.00027085458951714436,218.66017,33644360000.0,317430820.0,0.0018929925415249738,0.0023428963342033704,0.3424423057485546
2023-08-30,227.29638,227.29638,226.48,226.87696,binancecoin,-0.003849942438877041,-0.007559781612518801,-0.007427812812315304,-0.00620660500375203,226.74644,34847568000.0,655723970.0,0.03698099201148519,0.035762546828056685,1.0657224462325368
2023-08-31,222.97555,223.31888,222.97555,223.31318,binancecoin,-0.0004524009188419109,0.0010866677243011047,0.00472656274642147,0.002719756099784032,223.73475,34441290000.0,341353860.0,-0.013282193096394446,-0.011658718909738575,-0.4794244596548758
2023-09-01,217.35556,217.35556,216.29752,216.7162,binancecoin,-0.018397607941097904,-0.018397607941097904,-0.004016901607944101,-0.0020890098612666996,216.56493,33290880000.0,447663700.0,-0.032046072413873916,-0.03340205898211135,0.31143588064303707
2023-09-02,212.76156,213.50541,212.76156,213.23841,binancecoin,-0.002449878115609927,-0.0002456008877406157,0.004795174600535912,0.0017495043830388912,213.63263,32857784000.0,465073150.0,-0.013540050090289357,-0.013009448834034987,0.038889572685924634
2023-09-03,213.9584,214.20899,213.76483,214.20899,binancecoin,-0.0034343485343490965,-0.0022671618915214298,0.0027793002807681155,0.004862872466205204,214.15171,32973430000.0,262985550.0,0.002429778634471802,0.0035195921916097994,-0.4345286327537937
2023-09-04,214.22943,214.48585,214.08372,214.08372,binancecoin,0.0018969823800258911,0.0003176509555598006,0.0032563086939028096,-0.0015578002081357845,214.30019,32965059000.0,227719710.0,0.0006933402493025653,-0.000253871071344447,-0.1340980141304342
2023-09-05,215.76804,215.76804,214.34344,214.42708,binancecoin,0.0035969722231770085,0.0001573696581751438,-0.00302923732402538,-0.006058430542896676,215.20163,33057760000.0,345439420.0,0.004206435841237477,0.002812098713367961,0.5169500259771103
2023-09-06,214.79466,214.79466,214.27104,214.27104,binancecoin,-0.0017638267861029844,-0.0017638267861029844,-0.00311875716445309,-0.003658411661496941,214.36179,32977265000.0,286551420.0,-0.003902572671033999,-0.002434980470546133,-0.17047272717167017
2023-08-08,29070.22569,29177.0239,29070.22569,29148.42646,bitcoin,0.00925060255204202,0.004115499442054471,0.00925060255204202,0.003131330088566475,29178.14775,567529200000.0,13252185000.0,0.004611707321968694,0.004569093893436849,1.4722917645626064
2023-08-09,29842.80715,29976.21199,29744.85828,29744.85828,bitcoin,0.011169219410233522,0.005589226403891034,0.007850400174422623,-0.002171820867264529,29779.56167,579214300000.0,14603570000.0,0.020611792261556294,0.020589425178475507,0.10197450458169732
2023-08-10,29482.86136,29550.69547,29471.02334,29550.69547,bitcoin,-0.009042596554540538,-0.006762603690556479,0.0004425971382078231,0.001195411044844219,29585.48808,575535400000.0,14633310000.0,-0.00651700626592866,-0.006351535174459633,0.0020364883381256416
2023-08-11,29406.76406,29445.98109,29406.76406,29445.98109,bitcoin,-0.002122016586590947,-0.0007912407578728464,0.00024112273243348525,0.0015060904913060114,29423.81892,572414200000.0,8106253300.0,-0.005464475000812596,-0.005423124276977553,-0.44604103241166904
2023-08-12,29361.80661,29417.47242,29361.80661,29417.47242,bitcoin,0.0009881432620093555,0.002656237315112886,0.0018252528790423383,0.002656237315112886,29396.84797,571976600000.0,4651950600.0,-0.0009166366226400768,-0.0007644813842843101,-0.42612814726625925
2023-08-13,29396.96159,29409.32126,29387.70228,29409.32126,bitcoin,-0.0013241642874807225,-0.0011672616540867597,-0.0007140475075765318,2.1074374882301683e-05,29412.14227,572257800000.0,3994297900.0,0.0005202700648589964,0.000491628503683561,-0.14137138515615366
2023-08-14,29437.75017,29437.75017,29289.37391,29289.37391,bitcoin,0.0027400658358907037,0.0013822175166118278,-0.0013726295350464657,-0.0036650889999384484,29284.96971,569687150000.0,4755220500.0,-0.004323811534453048,-0.004492118761858732,0.19050221567099435
2023-08-15,29327.43938,29424.76026,29327.43938,29424.76026,bitcoin,-0.00808217800125044,-0.007694383578069064,0.0010787686705351351,0.004400772526854668,29400.5868,572242700000.0,12408356000.0,0.003948001010242397,0.004485883172895777,1.6094175864189686
2023-08-16,29144.07256,29197.84574,29144.07256,29156.07939,bitcoin,-0.005164633438716981,-0.0037913061754313304,-0.003576423836230247,-0.005216342849363675,29170.4904,567498300000.0,11523396000.0,-0.007826251957665065,-0.008290887764929145,-0.07131968167257607
2023-08-17,29114.67565,29114.67565,28898.88614,28898.88614,bitcoin,-0.00012229964418719597,-0.0009215195588901937,-0.00412699545544204,-0.008326398745512109,28754.19702,559982640000.0,14809980000.0,-0.014271044959874857,-0.013243493416632224,0.2852096725652751
2023-08-18,27895.54511,27895.54511,26226.26269,26519.48213,bitcoin,-0.005505460177781418,-0.005505460177781418,-0.05829140069434269,-0.04776274583430906,26501.58727,516026930000.0,29965586000.0,-0.07834020711596279,-0.07849477262366567,1.0233373711510754
2023-08-19,26040.81931,26140.16314,26040.81931,26065.71931,bitcoin,0.0006552498661218653,-0.0022885822738547557,0.0006552498661218653,-0.0051299363531110975,26042.83826,506815840000.0,18062352000.0,-0.01731024656471447,-0.017850018021346337,-0.3972301426042527
2023-08-20,26115.91296,26115.91296,26048.87877,26048.87877,bitcoin,0.00013577091308469846,-0.0013707257257487004,-0.001950558377582956,-0.0026109132754160713,26104.77863,508087700000.0,3355038700.0,0.0023784032055804705,0.0025095111470865294,-0.8142523908292785
2023-08-21,26137.3535,26219.85216,26137.3535,26219.85216,bitcoin,0.002831084659271621,0.0031662120457167653,0.004080647728694098,0.0031662120457167653,26160.70042,509078930000.0,8304370000.0,0.0021422051032347067,0.0019509033578257728,1.4751935052194778
2023-08-22,26086.51127,26206.03611,26086.51127,26139.90185,bitcoin,0.006058398022386724,0.005973423262140898,0.006058398022386724,0.0034347215810528464,26119.00596,508491920000.0,9377753000.0,-0.0015937822508806931,-0.0011530824895856773,0.12925519937093366
2023-08-23,25826.03364,25826.03364,25670.78971,25798.38138,bitcoin,-0.005730862671861847,-0.005730862671861847,-0.005304553825437153,-0.0035297542043551955,26033.67541,506356200000.0,13702941000.0,-0.0032669907166711365,-0.0042001060705153526,0.4612179484787027
2023-08-24,26641.12007,26641.12007,26320.50393,26442.26485,bitcoin,0.018925932071691465,0.00532401288224027,0.0066635310004015125,-5.537645573261418e-05,26450.00862,514955800000.0,14600567000.0,0.015992102668687336,0.016983301478287416,0.06550608369400401
2023-08-25,26021.08163,26099.95401,26010.73611,26099.95401,bitcoin,-0.0005187921511108362,-0.0008132406848831986,0.00045030374625176783,0.003740483189936583,26134.93425,508906960000.0,11961319000.0,-0.011912070598032232,-0.011746328519845806,-0.18076339090118898
2023-08-26,25949.31276,26068.11398,25949.31276,26037.45196,bitcoin,0.0008972210876618814,0.0019953161167296507,0.0017652157363314824,0.0008167421529112762,26044.03621,507007930000.0,2582214000.0,-0.003478028264027433,-0.003731585828576578,-0.7841196276096307
2023-08-27,26025.22952,26027.9639,26015.12988,26015.12988,bitcoin,-0.0006885492756411038,-0.0005835551105548564,0.00048531775608862127,0.00048531775608862127,26002.01572,506086060000.0,3420999400.0,-0.0016134400083449574,-0.001818255584286388,0.32483186908598594
2023-08-28,26112.34304,26112.34304,26057.08366,26075.02349,bitcoin,-0.00027030020431795254,-0.0012543043855536284,2.5172675483187135e-05,-0.00014211006691555728,26082.71718,507835680000.0,4743752000.0,0.0031036616879640544,0.003457159045242131,0.3866567763794404
2023-08-29,25975.5823,26023.06181,25975.5823,26023.06181,bitcoin,-0.004005913445721321,-0.0043174156668917,-0.004005913445721321,-0.0031280528544288533,26109.26982,508350660000.0,9995934000.0,0.0010180166359492482,0.0010140681726025225,1.1071788744436892
2023-08-30,27852.1833,27852.1833,27634.19306,27642.98392,bitcoin,0.018155566084079533,-0.00436954351531238,0.010186784110423508,-0.011847782185589795,27730.50374,539045100000.0,29462389000.0,0.062094188431041974,0.0603804468356548,1.947437328017572
2023-08-31,27251.96915,27279.73955,27250.84045,27250.84045,bitcoin,0.0014865859982566842,0.0024883821925165694,0.004855305556823009,0.0017723327833401026,27297.26144,531729400000.0,16029914000.0,-0.015623311572774301,-0.013571591690565432,-0.45591940965819167
2023-09-01,26179.07181,26179.07181,25991.00616,26011.40474,bitcoin,-0.027832130550137335,-0.027832130550137335,-0.011284344037392646,-0.011174576407889214,25927.41701,505403240000.0,20360684000.0,-0.0501824856317894,-0.04951044647897973,0.27016801213032093
2023-09-02,25581.65193,25789.78984,25581.65193,25789.78984,bitcoin,-0.008463377506051195,-0.0003960188828056044,0.004725577908306633,0.0048704206286382945,25812.33049,502687560000.0,15924589000.0,-0.004438796196150729,-0.0053732936100686635,-0.21787553895537104
2023-09-03,25845.21632,25859.36429,25838.8961,25859.36429,bitcoin,-0.002054786554497312,-0.001508499815525588,0.0018207256675404349,0.0026143144059889156,25853.65684,503679880000.0,8203515400.0,0.0016010313371745966,0.0019740293553316413,-0.48485229979875777
2023-09-04,25991.65745,26054.79342,25948.19796,25948.19796,bitcoin,0.004692195491964091,0.004877605423191378,0.004307494153932279,0.0007664467251700113,25959.59631,505513050000.0,8301138400.0,0.004097659014182353,0.003639553757835312,0.011900142224393173
2023-09-05,25871.53649,25871.53649,25659.62057,25749.10674,bitcoin,0.0025916998608797037,-0.0018930641615797494,-0.005620612637162514,-0.006616323743599439,25829.36477,502409500000.0,6700578300.0,-0.005016701278587776,-0.0061394062922807136,-0.1928121208050212
2023-08-08,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,13961175.0,3323667.5,0.0,0.027550157854779433,0.5582557135898274
2023-08-09,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,14917830.0,2440524.8,0.0,0.06852252765257938,-0.26571331217698524
2023-08-10,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,14881003.0,2116789.5,0.0,-0.0024686566343764538,-0.1326498710441295
2023-08-11,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,14633553.0,2016017.4,0.0,-0.016628583436210542,-0.04760610348832517
2023-08-12,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,14610167.0,2080457.0,0.0,-0.0015981081286273735,0.03196381142345306
2023-08-13,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,14655227.0,1795531.0,0.0,0.003084153658202471,-0.13695356356800448
2023-08-14,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,14414560.0,1789578.9,0.0,-0.016421922362580887,-0.0033149525126551227
2023-08-15,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,14252082.0,1964908.4,0.0,-0.011271797404846184,0.09797248950577142
2023-08-16,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,13771325.0,1802811.9,0.0,-0.033732404851445574,-0.08249570310758503
2023-08-17,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,13257551.0,1907539.6,0.0,-0.03730752124432468,0.05809130725174394
2023-08-18,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,11907980.0,2110630.5,0.0,-0.10179640266893941,0.10646746206474544
2023-08-19,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,11529625.0,1908610.5,0.0,-0.03177323106017982,-0.09571547459396612
2023-08-20,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,11797838.0,1682686.0,0.0,0.023262942203237325,-0.11837119202686985
2023-08-21,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,11872896.0,1654051.6,0.0,0.006362013107825248,-0.017017078646877626
2023-08-22,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,10615631.0,1734251.0,0.0,-0.10589370950440402,0.048486637297167734
2023-08-23,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,10408595.0,1834892.1,0.0,-0.019502938638315537,0.05803144988816511
2023-08-24,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,11012750.0,1869664.4,0.0,0.05804385702393078,0.018950596604563108
2023-08-25,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,10943307.0,1784419.6,0.0,-0.0063056911307348695,-0.04559363701849373
2023-08-26,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,10702643.0,1720014.6,0.0,-0.021991889654562335,-0.03609296826822572
2023-08-27,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,10991296.0,1630113.5,0.0,0.0269702539830583,-0.05226763772819143
2023-08-28,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,10833123.0,1564512.6,0.0,-0.01439075064487394,-0.0402431487132644
2023-08-29,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,11016624.0,1702160.0,0.0,0.016938882721076798,0.08798101082726961
2023-08-30,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,11487180.0,1780269.5,0.0,0.04271326678663079,0.04588845936927188
2023-08-31,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,11106464.0,1783183.2,0.0,-0.03314268602041581,0.0016366623143293513
2023-09-01,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,10425600.0,1662754.0,0.0,-0.061303399533821024,-0.0675360781774974
2023-09-02,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,10152029.0,1710332.8,0.0,-0.026240312308164482,0.028614455295251195
2023-09-03,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,10312311.0,1538837.1,0.0,0.015788173969952135,-0.10027036843355863
2023-09-04,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,10316474.0,1642297.9,0.0,0.00040369224706271467,0.06723310738998944
2023-09-05,0.0,0.0,0.0,0.0,bonk,0.0,0.0,0.0,0.0,0.0,10094124.0,1653011.2,0.0,-0.021552906545395212,0.0065233597388147935
2023-08-16,0.99806,1.00316,0.99806,0.99996,bridged-tether-linea,0.002833487400023982,0.002318052835618145,0.002833487400023982,-0.0008792614204068405,1.00237,0.0,463204.97,0.0,0.0,0.0
2023-08-17,1.00191,1.00191,0.99518,1.00119,bridged-tether-linea,0.005822650108923799,-0.001086739780657875,-0.0009336318278102551,-0.00040934504792333737,0.99895,0.0,230027.12,-0.003411913764378438,0.0,-0.5034010105720583
2023-08-19,0.99558,1.00109,0.99558,1.00075,bridged-tether-linea,-0.0008730995032364408,-0.004366073914946034,-0.0008730995032364408,-0.00470422086963429,0.99923,0.0,117235.664,-0.000690055204416451,0.0,-0.04862000977708125
2023-08-20,1.0006,1.0006,0.99384,0.99648,bridged-tether-linea,-0.0021341524223628117,-0.0021341524223628117,-0.0034493823199102103,-0.005240933185588936,0.99423,0.0,446805.2,-0.005003852966784406,0.0,2.811171317287886
2023-08-21,1.00437,1.00437,0.99863,1.00292,bridged-tether-linea,8.961644162974736e-05,-3.982437450844589e-05,-0.004178217426856312,-0.0014834579504385825,0.99953,0.0,299703.97,0.00533075847640907,0.0,-0.32922900181108017
2023-08-22,1.00321,1.00716,1.00243,1.00716,bridged-tether-linea,0.0015474312641015064,0.0006159715460887227,0.0007687239182956329,0.0006159715460887227,1.00487,0.0,327214.3,0.005342510980160586,0.0,0.09179167696710855
2023-08-23,0.99502,0.99921,0.99254,0.99921,bridged-tether-linea,-0.0037945154734133624,0.00040047656711483803,5.037834134347108e-05,0.002216649949849492,1.00254,0.0,659517.75,-0.0023187078925631655,0.0,1.0155529571904407
2023-08-24,1.00191,1.00314,0.99516,1.00314,bridged-tether-linea,-0.004283357516248754,-0.003060960823676684,-0.004969353983982017,0.0021678971397744995,1.00178,0.0,676653.8,-0.0007580744907934589,0.0,0.02598269720564761
2023-08-25,1.00343,1.00565,1.0029,1.0029,bridged-tether-linea,0.00778362526112808,0.0019428115970907545,0.007251325727141156,0.0034719790280457463,1.00138,0.0,1077685.2,-0.000399289265108016,0.0,0.5926685108396641
2023-08-26,0.99838,1.00421,0.99838,1.00421,bridged-tether-linea,-0.0007806557508307499,-0.0002190296984357909,0.00032062200669313867,-0.0002190296984357909,1.00069,0.0,258234.02,-0.0006890491122250042,0.0,-0.760380842197703
2023-08-27,0.99673,1.00258,0.99673,1.00157,bridged-tether-linea,-0.007043235704323636,-0.0012153815501095844,0.0011752179677768648,0.0012496001279589386,1.0004,0.0,1055293.8,-0.00028980003797396403,0.0,3.086579297336579
2023-08-28,0.99828,0.99828,0.99333,0.99613,bridged-tether-linea,-0.003911394931151446,-0.003911394931151446,-0.004818963271685295,-0.0024135237446671898,1.00037,0.0,797104.4,-2.9988004798031653e-05,0.0,-0.24466115502621166
2023-08-29,0.99615,1.00231,0.99615,1.00231,bridged-tether-linea,-0.0031621819055148714,-0.0007875585684379294,-0.0031621819055148714,-0.0007875585684379294,0.99982,0.0,817085.25,-0.000549796575267103,0.0,0.02506679175274895
2023-08-30,1.00676,1.00676,0.99695,0.99695,bridged-tether-linea,0.0023396820023695586,-0.001606537218112214,-0.005139207663905743,-0.01066785749727106,0.99822,0.0,859131.44,-0.001600288051849419,0.0,0.0514587553746686
2023-08-31,1.00122,1.00122,0.99646,1.00085,bridged-tether-linea,0.002503204101249601,0.002503204101249601,0.004273245852734364,0.0031673165011176785,1.00323,0.0,739156.8,0.005018933701989692,0.0,-0.13964643174972147
2023-09-01,0.99917,1.00065,0.9955,1.00065,bridged-tether-linea,0.004059771085184849,-0.0006890766373058854,0.000371810718197807,0.0011906429471915114,1.00164,0.0,594724.9,-0.0015848808349032684,0.0,-0.19540089464102883
2023-09-02,0.99908,1.00089,0.99823,0.99924,bridged-tether-linea,-0.0002301588095786622,0.0015810909527573802,0.001886887138053961,0.001372924328820302,1.00041,0.0,414756.2,-0.0012279861027915118,0.0,-0.3026083152059045
2023-09-03,0.99989,1.00389,0.99989,1.00161,bridged-tether-linea,0.00022007262396583904,0.004221393059709699,0.0037040754868500336,0.00386870458531674,0.99928,0.0,311657.97,-0.0011295368898752711,0.0,-0.24857550049884736
2023-09-04,1.00075,1.00589,1.0,1.0,bridged-tether-linea,-0.0017058037228416811,0.0034215829060511016,0.004843344922526693,-0.001876472232203552,1.00161,0.0,274053.84,0.002331678808742188,0.0,-0.12065832938589682
2023-09-05,0.9979,1.00031,0.99666,1.00031,bridged-tether-linea,0.0002205115868816332,-0.002572565286322548,-0.0010223719028145117,-2.9989803466801135e-05,0.99967,0.0,221053.03,-0.0019368816205908024,0.0,-0.19339561160682883
2023-09-06,0.99829,1.00029,0.99829,0.99847,bridged-tether-linea,-0.006459125380680386,-0.004468639901271998,-0.001540261844513502,-0.0013602312393107274,1.00176,0.0,236199.11,0.002090689927676248,0.0,0.0685178574570997
2023-08-08,1.00229,1.00472,1.001,1.001,bridged-tether-stargate,0.0034941930316378933,0.0042480034383840515,0.0022126773395807486,0.0005297510170219066,1.00249,0.0,20944.424,0.0023396490526421676,0.0,-0.27009456691127276
2023-08-09,1.00033,1.00361,1.00033,1.00161,bridged-tether-stargate,-0.003754606114928838,-0.0026830698293768274,-0.0015969179483596996,-0.000568760102975685,0.9996,0.0,9294.889,-0.002882821773783295,0.0,-0.5562117630926494
2023-08-10,1.00273,1.00436,1.00161,1.00161,bridged-tether-stargate,0.002459335979285493,0.0029558617934890563,0.0013396382976595955,0.0002097064110244684,1.00452,0.0,6434.059,0.004921968787515052,0.0,-0.30778527855469806
2023-08-11,1.00356,1.00356,0.99975,1.00312,bridged-tether-stargate,0.0011372478601783254,-0.0008960038229495204,-0.0002899884004640141,-0.0013340501363915402,1.00235,0.0,21484.488,-0.0021602357344802092,0.0,2.339181067503422
2023-08-12,1.00448,1.00448,1.00088,1.00088,bridged-tether-stargate,0.00702778028411899,0.001755225785862402,0.00341864918243151,-0.0018350087761289657,1.00073,0.0,4991.507,-0.0016162019254752913,0.0,-0.7676692597933914
2023-08-13,1.00138,1.00512,1.00138,1.00512,bridged-tether-stargate,-0.0016151545363908282,0.0018939016367296446,-1.9972039145277343e-05,0.0037147992810064867,1.00235,0.0,58508.914,0.001618818262668409,0.0,10.72169326818534
2023-08-14,1.00287,1.00287,1.00084,1.00084,bridged-tether-stargate,-0.00020935518602704928,-0.00020935518602704928,0.0017616206910358034,-0.002014239275671681,1.00154,0.0,1944.0605,-0.0008081009627375346,0.0,-0.9667732595412726
2023-08-15,1.00306,1.00306,1.00122,1.00122,bridged-tether-stargate,0.002268208115588699,-0.0013639576675327225,0.003437597089567923,0.003437597089567923,1.00161,0.0,13096.638,6.989236575649649e-05,0.0,5.736744046803071
2023-08-19,1.00029,1.00029,0.99562,1.00018,bridged-tether-stargate,0.0036421648305338117,-0.0014175759451340308,-0.0010434852407039674,-6.998250437395548e-05,1.00066,0.0,26179.037,0.005062172314738822,0.0,-0.5887193184793856
2023-08-20,0.99954,1.00058,0.99894,0.99894,bridged-tether-stargate,-0.001338821836783688,-0.0002997362321156549,0.0005108019590758239,0.0005108019590758239,1.00087,0.0,3072.7202,0.00020986149141544175,0.0,-0.8826266909665165
2023-08-21,1.00136,1.00145,0.99997,0.99997,bridged-tether-stargate,0.003286309714652269,0.0001597938659128051,0.001893635780698899,-0.0013182993937820298,0.99874,0.0,12090.075,-0.002128148510795569,0.0,2.934648849576346
2023-08-22,1.00102,1.00159,1.00056,1.00056,bridged-tether-stargate,-0.002282445106696729,-0.001714325582322429,0.003973509933774766,0.003973509933774766,0.9987,0.0,8253.753,-4.00504635840182e-05,0.0,-0.31731167920794534
2023-08-23,0.99984,1.00237,0.99863,1.00018,bridged-tether-stargate,-0.0005397948779465311,0.0008986789419551666,-0.0012601386152476524,0.00029003190350951336,1.00267,0.0,31814.621,0.003975167718033301,0.0,2.8545642206642237
2023-08-24,0.99834,1.00205,0.99515,1.00205,bridged-tether-stargate,-0.005399697138758208,-0.0031535385288791185,-0.005317500774635886,0.0002595354315775289,1.00267,0.0,30220.133,0.0,0.0,-0.05011808878691337
2023-08-25,1.00101,1.00672,1.00101,1.00277,bridged-tether-stargate,0.005353125502169265,0.0071631517867862815,0.006303154593159999,0.003211413021729559,1.0043,0.0,39049.574,0.001625659489163933,0.0,0.29217081870552986
2023-08-26,1.00012,1.00511,0.99883,1.00241,bridged-tether-stargate,0.0020640041680859422,0.0003184745071107553,0.0007714967036049902,-0.002368654146637672,1.00576,0.0,14811.628,0.001453748879816752,0.0,-0.6206968096502155
2023-08-27,1.00065,1.00065,0.99683,0.99699,bridged-tether-stargate,-0.0011678744684673337,-0.0011678744684673337,-0.0015325133218478948,-0.002291649987991251,0.99937,0.0,20148.9,-0.006353404390709527,0.0,0.36034337346306566
2023-08-29,1.00067,1.00466,1.00019,1.00466,bridged-tether-stargate,-0.0005992389665127051,0.000826833228734003,0.002837490976177026,0.007319323012753731,1.00279,0.0,76936.67,0.0012780701141277273,0.0,0.8515592625565711
2023-08-30,1.00239,1.0035,0.99778,1.0035,bridged-tether-stargate,0.001849001539168782,0.0029584024626703176,-0.0005308972162956227,0.003379594448666312,1.00487,0.0,57722.92,0.002074212945880838,0.0,-0.24973461939540664
2023-08-31,0.99869,1.00253,0.99869,1.0019,bridged-tether-stargate,-0.003929664981099701,-9.973768987558973e-05,0.0011227282295980245,0.0043405475304991725,0.99916,0.0,21040.545,-0.005682327067182746,0.0,-0.6354906335299739
2023-09-01,1.00166,1.00166,0.99612,0.99747,bridged-tether-stargate,0.00016974707685557533,0.00016974707685557533,-0.0032819691815088037,-0.0030484148242915232,0.99831,0.0,16839.293,-0.0008507146002642019,0.0,-0.1996741053998362
2023-09-02,0.9981,1.00234,0.9981,1.00133,bridged-tether-stargate,-0.0022093151123152577,0.0001396926761125794,-0.0002203702219729653,0.0030150653097202884,0.99853,0.0,18283.66,0.00022037242940564639,0.0,0.08577361294206343
2023-09-03,1.00123,1.00174,1.00009,1.00136,bridged-tether-stargate,0.0034073940450778384,0.0018502035223875168,0.003663040423909081,0.0014701617177890203,0.99943,0.0,2577.438,0.0009013249476730323,0.0,-0.8590305223352436
2023-09-04,1.00284,1.00284,1.0011,1.00136,bridged-tether-stargate,0.0014879912118639371,0.00030921767927138966,0.0020118307659970913,0.0001098626716604656,0.9979,0.0,4755.078,-0.0015308725973804949,0.0,0.8448855025804696
2023-09-05,1.00297,1.00297,0.99709,1.00052,bridged-tether-stargate,0.002849658041035097,0.0,-0.002251485980747314,-0.00206465254989574,0.99965,0.0,6788.9937,0.001753682733740991,0.0,0.4277355071778002
2023-08-16,0.99873,1.0026,0.99873,0.99958,bridged-usd-coin-linea,0.0028718607850422018,0.0025899741002588517,0.0028718607850422018,-0.0004299957000430954,1.00172,0.0,1267256.5,0.0,0.0,0.0
2023-08-17,1.00175,1.00175,0.99599,1.00125,bridged-usd-coin-linea,0.004441904303533306,-0.0019328677181201792,-0.0013335739782617262,-0.0022421524663678305,0.99946,0.0,1302250.8,-0.0022561194745037705,0.0,0.02761422016774029
2023-08-19,0.99768,1.00136,0.99682,1.0012,bridged-usd-coin-linea,0.0004913807799917791,-0.00504749413775285,-0.0003710426297897085,-0.005206470331067803,0.99994,0.0,695521.8,-0.0024541101356743145,0.0,-0.2105502055376799
2023-08-20,1.00193,1.00193,0.99547,0.99547,bridged-usd-coin-linea,-0.004481141449067971,-0.006100706293151403,-0.0021351242983160823,-0.0048882402335158615,0.99455,0.0,1013436.56,-0.005390323419405152,0.0,0.45708813152945016
2023-08-21,1.00423,1.00423,0.9991,1.00321,bridged-usd-coin-linea,-2.9872742118519646e-05,-0.00014934586511095027,-0.004106776180698213,-0.0005778100997221314,0.99941,0.0,1014605.94,0.00488663214519125,0.0,0.0011538758775386793
2023-08-22,1.00363,1.00839,1.00299,1.00839,bridged-usd-coin-linea,-0.00023907478059914666,0.0016787523591934583,0.0003191478751733978,0.0016787523591934583,1.00667,0.0,929593.4,0.007264285928697767,0.0,-0.08378872688247807
2023-08-23,0.99501,1.0015,0.99383,1.0015,bridged-usd-coin-linea,-0.006152801222569559,0.00032961435120926197,0.00030195364005103364,0.002653051008659979,1.0027,0.0,1352568.6,-0.003943695550676973,0.0,0.45501097576639427
2023-08-24,1.00229,1.00376,0.9963,1.00376,bridged-usd-coin-linea,-0.004499314673923949,-0.003039272163842699,-0.00415808727985123,0.002887487885539608,1.00208,0.0,1754849.1,-0.0006183305076292722,0.0,0.29741966507281026
2023-08-25,1.00326,1.00423,1.00244,1.00423,bridged-usd-coin-linea,0.006490835582219079,-9.956886680673183e-05,0.005668194905647184,0.004129587041295846,1.00486,0.0,2107558.0,0.002774229602426903,0.0,0.20099101398519092
