crip_id,timestamp,price,market_cap,total_volume,price_percent_increment,market_cap_percent_increment,total_volume_percent_increment
apecoin,2023-06-10 00:00:00,2.81085,1036245000.0,64528636.0,-0.03607289337594832,-0.03582227148249517,-0.07110125267947531
apecoin,2023-06-11 00:00:00,2.29577,849019140.0,266339840.0,-0.1832470604977141,-0.1806772143653287,3.127467377429146
apecoin,2023-06-12 00:00:00,2.35456,867270850.0,97873144.0,0.025607965954777656,0.021497406996030755,-0.6325253330481839
apecoin,2023-06-13 00:00:00,2.24938,828954240.0,110677130.0,-0.04467076651263946,-0.044180673200304166,0.13082226110974826
apecoin,2023-06-14 00:00:00,2.22364,819867800.0,94180700.0,-0.011443153224444003,-0.010961328818343441,-0.149050034094668
apecoin,2023-06-15 00:00:00,2.06045,759437630.0,180074740.0,-0.07338867802342108,-0.07370721230910637,0.9120131831681013
apecoin,2023-06-16 00:00:00,2.09006,769874370.0,130816320.0,0.014370647188720831,0.013742721703163374,-0.2735443072137713
apecoin,2023-06-17 00:00:00,2.09847,773465340.0,81367100.0,0.004023807928958956,0.004664358419932846,-0.3780049767490784
apecoin,2023-06-18 00:00:00,2.10846,777710850.0,73213976.0,0.004760611302520479,0.005488946666957206,-0.10020172772533376
apecoin,2023-06-19 00:00:00,2.04332,753343800.0,66783220.0,-0.03089458657029298,-0.03133176038369534,-0.08783508766140502
apecoin,2023-06-20 00:00:00,2.05971,758968000.0,90202040.0,0.008021259518822266,0.007465648486122856,0.35066922499394315
apecoin,2023-06-21 00:00:00,2.15843,795198340.0,77453950.0,0.04792907739439056,0.04773632089890478,-0.14132817838709633
apecoin,2023-06-22 00:00:00,2.23239,823780800.0,85934450.0,0.03426564678956456,0.03594381245815992,0.10949086521733231
apecoin,2023-06-23 00:00:00,2.17798,804284400.0,117230264.0,-0.024372981423496864,-0.02366697548668284,0.3641823971643503
apecoin,2023-06-24 00:00:00,2.26832,836652350.0,107642270.0,0.04147880145823213,0.040244408569903856,-0.08178770287508697
apecoin,2023-06-25 00:00:00,2.17952,802371260.0,97721144.0,-0.03914791563800524,-0.04097411547341023,-0.09216756577132756
apecoin,2023-06-26 00:00:00,2.30874,851225300.0,134541740.0,0.05928828365878713,0.06088707613979105,0.37679251892507515
apecoin,2023-06-27 00:00:00,2.32506,853330560.0,173165980.0,0.007068790768991029,0.002473211263809949,0.28707997978917166
apecoin,2023-06-28 00:00:00,2.31685,852840800.0,77325780.0,-0.0035310916707526063,-0.0005739393653029223,-0.5534585950427445
apecoin,2023-06-29 00:00:00,2.19893,811348300.0,78907860.0,-0.050896691628720125,-0.048652104824253195,0.020459929405173716
apecoin,2023-06-30 00:00:00,2.23653,824995500.0,62204070.0,0.017099225532418272,0.016820396369845003,-0.21168727678079213
apecoin,2023-07-01 00:00:00,2.22276,818970750.0,109300290.0,-0.006156859062923403,-0.007302767106002417,0.7571244132417703
apecoin,2023-07-02 00:00:00,2.25732,831158300.0,63260024.0,0.01554823732656696,0.014881544914760347,-0.42122729957990046
apecoin,2023-07-03 00:00:00,2.1701,800742600.0,82079130.0,-0.038638739744475736,-0.036594352724384716,0.29748812615056863
apecoin,2023-07-04 00:00:00,2.20087,810330800.0,77913720.0,0.01417907008893593,0.011974135009177767,-0.050748710421272714
apecoin,2023-07-05 00:00:00,2.15167,794542400.0,69184010.0,-0.022354796057922455,-0.019483894725462747,-0.1120432960972727
apecoin,2023-07-06 00:00:00,2.07598,766201860.0,56998180.0,-0.03517732737826906,-0.03566900897925651,-0.17613650899969513
apecoin,2023-07-07 00:00:00,1.92532,711127400.0,71741150.0,-0.07257295349666182,-0.07187983072763615,0.2586568553592412
apecoin,2023-07-08 00:00:00,1.90721,702395400.0,89415130.0,-0.009406228574990072,-0.012279093732009194,0.24635763435629343
apecoin,2023-07-09 00:00:00,1.99544,735781250.0,110354220.0,0.04626129267359125,0.047531418913050905,0.23417837674675424
apecoin,2023-07-10 00:00:00,1.99422,733399550.0,68860920.0,-0.0006113939782704803,-0.003236967509025246,-0.37600102651262457
apecoin,2023-07-11 00:00:00,1.93083,710331200.0,94746780.0,-0.0317868640370671,-0.03145400075579541,0.3759151054037617
apecoin,2023-07-12 00:00:00,1.92034,707986750.0,42307228.0,-0.005432896733529202,-0.0033005026387690206,-0.5534705453842337
apecoin,2023-07-13 00:00:00,1.88489,695555460.0,58483610.0,-0.018460272660049792,-0.01755864781367733,0.3823550434455314
apecoin,2023-07-14 00:00:00,2.01084,742291000.0,111939064.0,0.06682087548875537,0.06719168015732357,0.9140245275556691
apecoin,2023-07-15 00:00:00,2.04319,751910900.0,270124740.0,0.016087804101768466,0.012959742203529245,1.4131409567619753
apecoin,2023-07-16 00:00:00,2.0643,761393800.0,78827350.0,0.010331882986897911,0.012611733650888635,-0.7081816719194252
apecoin,2023-07-17 00:00:00,1.98085,728500030.0,65395170.0,-0.0404253257762921,-0.04320204603714928,-0.170399994418181
apecoin,2023-07-18 00:00:00,1.97946,728962900.0,72922890.0,-0.0007017189590327044,0.0006353740301150435,0.11511125362928176
apecoin,2023-07-19 00:00:00,2.04069,750908500.0,134251230.0,0.03093267860931781,0.030105235808296937,0.8410025987724843
