last,volume,bid_ask_spread_percentage,converted_last_btc,converted_last_eth,converted_last_usd,converted_volume_btc,converted_volume_eth,converted_volume_usd
3.1584428995172096e-09,3.935395009262795e-06,0.00038291039689485984,7.88379033254457e-06,7.84211753020647e-06,7.83903205207512e-06,0.0005866782486233097,0.000586755509637989,0.0005863674678072907
3.1584191785791585e-09,9.853034705097378e-06,0.0010779125163787307,7.88379033254457e-06,7.844043867109003e-06,7.842758959964563e-06,0.001469191039280876,0.0014693279562720968,0.0014686209128275845
3.1572568526146585e-09,5.690480970762549e-05,0.00038291039689485984,7.87379820284553e-06,7.83826485640141e-06,7.83518987899322e-06,0.008569984600347287,0.00856983236288049,0.008565431040561506
3.1560708057121074e-09,1.731290180402428e-05,6.951133821300704e-05,7.87379820284553e-06,7.836338519498875e-06,7.8351514572624e-06,0.002579634781232119,0.002579859013237627,0.0025786162116658282
3.1572568526146585e-09,0.0001334497842266568,0.00038271568726401116,7.87379820284553e-06,7.83826485640141e-06,7.83518987899322e-06,0.020097916050893998,0.020101415910837292,0.02008724978221199
3.1548847588095563e-09,1.3497055664088427e-06,0.0009049686406927079,7.87379820284553e-06,7.832485845693814e-06,7.831309284180503e-06,0.0002040243656697684,0.00020404272732571106,0.00020394464906225445
3.1603405745612916e-09,1.9488651705766203e-05,0.00010389149588858792,7.88379033254457e-06,7.844685979409847e-06,7.84514110727534e-06,0.0029345285044582677,0.00293502055966006,0.002933589830761258
3.1608149933223123e-09,7.843064413362433e-06,0.0019463591934565211,7.893782462243612e-06,7.85174921471913e-06,7.850520149589996e-06,0.0011816199731827645,0.0011817306902757547,0.001181161420021255
3.1572568526146585e-09,4.095720317432897e-05,0.00038271568726401116,7.87379820284553e-06,7.835696407198034e-06,7.839838908422319e-06,0.0061024499719809465,0.006102597403500767,0.006103028209455888
3.1568654571368166e-09,9.68471497244401e-07,0.0029965255874393037,7.88379033254457e-06,7.83890696870225e-06,7.839685221499042e-06,0.00014599649661219775,0.00014599988885553628,0.00014595387764663559
3.1572568526146585e-09,6.706913487655532e-06,0.0014260533363363121,7.88379033254457e-06,7.839549081003095e-06,7.839954173614777e-06,0.0010105408999312986,0.0010105612529801094,0.0010102447020073103
3.1572094107385562e-09,4.011183310430599e-06,4.756478125019685e-06,7.88379033254457e-06,7.83890696870225e-06,7.839685221499042e-06,0.0005978726664928876,0.000597883461031161,0.0005976976378263453
3.1627126683663942e-09,4.1136832823583155e-06,0.0014260533363363121,7.893782462243612e-06,7.858812450028415e-06,7.857512904599053e-06,0.0006142769757979784,0.000614333476134111,0.0006140389217093172
3.1577312713756788e-09,9.391202917172983e-07,0.00013853590234889215,7.88379033254457e-06,7.840833305604783e-06,7.841491042847536e-06,0.0001400021952103697,0.0001400042138675745,0.00013996100758857506
3.1560708057121074e-09,2.8520990854893833e-05,0.00038291039689485984,7.88379033254457e-06,7.842759642507315e-06,7.841567886309173e-06,0.004300653041719918,0.004300954540421749,0.004298972854096179
2.897571883301068e-09,6.469293177545742e-06,0.0005835169479921815,7.88379033254457e-06,7.843401754808159e-06,7.844142142274045e-06,0.0009646785813917073,0.000964696878729798,0.0009643947689990695
3.1572568526146585e-09,1.6594721371439975e-06,0.0010096389751046908,7.88379033254457e-06,7.840191193303939e-06,7.838993630344301e-06,0.00024735367809478184,0.00024737571316157746,0.0002472570461094113
3.1589173182782303e-09,4.2866759482701065e-06,0.000696100838115089,7.88379033254457e-06,7.845970204011535e-06,7.845217950736977e-06,0.0006393409914381615,0.0006394014387008099,0.000639092892077447
3.1568180152607143e-09,2.4316950394254835e-06,0.0007685467286216023,7.87379820284553e-06,7.836338519498875e-06,7.833768274952917e-06,0.0003657587777173699,0.0003658083373330596,0.0003655650633095065
3.1570196432341488e-09,1.6789060596398492e-05,0.0023154452065611195,7.88379033254457e-06,7.840191193303939e-06,7.83907047380594e-06,0.002502516524919263,0.0025027519063705985,0.0025015483504255776
3.1584428995172096e-09,2.000521720338307e-05,0.0003831051065257086,7.88379033254457e-06,7.844043867109003e-06,7.8428358034262e-06,0.0029978786146872202,0.0029991740147251884,0.002996708439497101
3.1584428995172096e-09,6.383580048240645e-06,0.0010431568472722271,7.88379033254457e-06,7.84211753020647e-06,7.83903205207512e-06,0.0009516471767079199,0.0009517726305948023,0.000951142659329591
3.153698711907005e-09,6.719998361786408e-06,0.0016869920573351993,7.863806073146486e-06,7.826706834986218e-06,7.823663359747523e-06,0.0010002947787216025,0.001000427680140447,0.0009997651741629856
1.889370739065748e-12,9.365224153323477e-07,0.00116982936997012,7.87379820284553e-06,7.837622744100563e-06,7.834997770339125e-06,0.00014109062747193307,0.00014110818790682026,0.0001410163155497063
3.158668248428694e-09,0.00016198331221954152,0.00025206552496449364,7.88379033254457e-06,7.844043867109003e-06,7.844526359582236e-06,0.024423900826942135,0.024423754945850307,0.024416705057102486
3.1589173182782303e-09,2.1269527282930557e-05,5.180666963654486e-05,7.88379033254457e-06,7.84532809171069e-06,7.84437267265896e-06,0.0032031529377206294,0.0032023266224314277,0.003201913072539074
3.1599847604905266e-09,2.9166572007107705e-06,0.00038271568726401116,7.88379033254457e-06,7.846612316312379e-06,7.84402687708159e-06,0.0004350197901551047,0.00043507803043963186,0.0004347884687053482
1.2156783081314965e-13,1.0528042079942553e-05,0.0012133469724648176,7.893782462243612e-06,7.853033439320819e-06,7.853747574978793e-06,0.0015808142662691509,0.001580842699539056,0.0015803108699502216
3.1560708057121074e-09,1.1735799270939906e-06,0.0035107954460032015,7.87379820284553e-06,7.834412182596343e-06,7.831347705911323e-06,0.00017678227923384105,0.00017680691258993643,0.00017668892253885533
3.1573856573082754e-09,5.843482673268127e-06,0.0007407032514102298,7.88379033254457e-06,7.840191193303939e-06,7.83941626938331e-06,0.0008710395480727494,0.0008711210453354254,0.0008707010105166328
3.1572568526146585e-09,1.832747916438466e-05,0.0014266513730596332,7.88379033254457e-06,7.839549081003095e-06,7.839954173614777e-06,0.0027318331090901214,0.0027318679519538207,0.0027310122749619192
3.1573398758978373e-09,2.846081288236082e-05,0.00038231236017153864,7.87379820284553e-06,7.83826485640141e-06,7.835458831108953e-06,0.004241379301026381,0.004242147206612048,0.004239132095845668
3.1592968532870465e-09,1.9657770003098444e-05,0.00024156511272943558,7.88379033254457e-06,7.844685979409847e-06,7.841798416694087e-06,0.002931325642680441,0.0029323474990323463,0.0029297667378293413
3.1572568526146585e-09,2.1569316752827567e-05,0.00038271568726401116,7.88379033254457e-06,7.839549081003095e-06,7.839954173614777e-06,0.0032499895917703996,0.003250441713730274,0.003249021380343391
1.214492261228945e-13,4.773161450025933e-06,0.001218631948159284,7.88379033254457e-06,7.844043867109003e-06,7.843027912080293e-06,0.0007117464654207866,0.0007118119780449456,0.0007114710286964886
3.157098989771929e-09,5.419997435710322e-06,0.0005217522715208001,7.88379033254457e-06,7.84532809171069e-06,7.8458711201609e-06,0.000808345858125821,0.0008083629279179637,0.0008081084568098991
1.214492261228945e-13,4.607496449740431e-06,0.001218631948159284,7.88379033254457e-06,7.844043867109003e-06,7.843027912080293e-06,0.0006870434580581329,0.0006871075517236157,0.0006867768224060173
2.8991730466195124e-09,7.402000224771441e-06,0.001851591234556275,7.893782462243612e-06,7.849180765515755e-06,7.849790136704436e-06,0.001104370524323841,0.001104391027134115,0.0011040455902373164
3.1584428995172096e-09,2.1100284743585282e-05,0.0019495023632116514,7.88379033254457e-06,7.844043867109003e-06,7.8428358034262e-06,0.0031462917422623374,0.0031461923492494405,0.003145078343026331
3.1548847588095563e-09,7.067680446244843e-06,0.00038271568726401116,7.87379820284553e-06,7.830559508791282e-06,7.827505532829422e-06,0.0010643617892458909,0.0010645036164473713,0.001063796784180353
2.895994440920675e-09,5.278425313194243e-07,0.0003214377848697516,7.87379820284553e-06,7.839549081003095e-06,7.836457796110247e-06,7.866943034976495e-05,7.867986201736334e-05,7.862842762937392e-05
2.90628932803482e-09,1.2089948862479654e-06,0.002768006019976735,7.913766721641699e-06,7.871654696045291e-06,7.875724805007254e-06,0.0001807669720503169,0.00018077640762209122,0.00018078383721833587
1.2168643550340476e-13,7.052210398925709e-06,0.006638138089711323,7.903774591942656e-06,7.864591460736007e-06,7.861547186335047e-06,0.001053639065565411,0.0010537792972089841,0.0010530806115205018
1.2173387737950682e-13,2.923244518000434e-07,0.0014901128048855539,7.903774591942656e-06,7.867802022240227e-06,7.867003072111345e-06,4.36918919774897e-05,4.369599393791665e-05,4.367534879554167e-05
1.213306214326394e-13,3.5624175390931357e-06,0.0025741725824667953,7.87379820284553e-06,7.833770070295499e-06,7.833038262067357e-06,0.0005306885227378393,0.0005307388511236211,0.0005304825154595655
3.1560708057121074e-09,2.2522191061826615e-07,0.01544635673872439,7.87379820284553e-06,7.837622744100563e-06,7.834690396492574e-06,3.356114949580095e-05,3.356560471346171e-05,3.3542793417225344e-05
3.161016621295746e-09,1.0419675238524558e-06,4.742570294244788e-06,7.893782462243612e-06,7.85174921471913e-06,7.852133862284395e-06,0.0001554960598584079,0.00015549994632643068,0.00015545005034536065
3.1584428995172096e-09,5.161339855378494e-06,0.0019487096168574812,7.88379033254457e-06,7.844043867109003e-06,7.8428358034262e-06,0.000769615772022551,0.0007696890867562021,0.0007693178944810442
3.1548847588095563e-09,7.459351173605802e-05,0.0035149121639125756,7.87379820284553e-06,7.832485845693814e-06,7.831309284180503e-06,0.011110228350631031,0.011111913019836198,0.01110592186393647
2.4871403526732172e-09,2.0044203032845267e-06,0.0018567927632660922,7.923758851340739e-06,7.8864232789647e-06,7.890248219256834e-06,0.00030015485109140754,0.00030014994913452856,0.0003001503602824749
1.8953009735785042e-12,1.4584415902644655e-06,0.0007302306548367214,7.913766721641699e-06,7.870370471443603e-06,7.885330237712002e-06,0.00021984205212222704,0.00021980576584733862,0.00022004768917824368
2.9022567685661454e-09,9.692100065348736e-07,0.0015669257542553893,7.893782462243612e-06,7.85688611312588e-06,7.861470342873408e-06,0.0001447136464811596,0.00014472216587548914,0.00014472748187968458
3.1572568526146585e-09,1.1970905781425468e-06,0.0005217105480284752,7.87379820284553e-06,7.83826485640141e-06,7.83518987899322e-06,0.00018030779813907766,0.00018033267955789073,0.00018021141259699495
3.1584428983311625e-09,9.633805665324154e-06,0.0005221277829517226,7.88379033254457e-06,7.844043867109003e-06,7.8428358034262e-06,0.0014365124485397525,0.0014366471170376694,0.0014359559335276595
2.486903143292707e-09,1.301090612423183e-06,0.00039334126997604343,7.933750981039782e-06,7.888349615867232e-06,7.889287675986357e-06,0.00019486983798780593,0.00019487412937265315,0.00019481303729555654
3.155406619446679e-09,4.0834672931513413e-07,0.0009463722529096189,7.87379820284553e-06,7.836980631799719e-06,7.834267757453564e-06,6.0846752424387065e-05,6.085483254669934e-05,6.0814509455187046e-05
3.1548847588095563e-09,2.2981781269495006e-06,0.0009049686406927079,7.87379820284553e-06,7.830559508791282e-06,7.827505532829422e-06,0.00034632081756577995,0.00034636716738769803,0.00034613780311595384
3.1567824338536382e-09,1.750351569649998e-05,0.0027841251958448574,7.87379820284553e-06,7.837622744100563e-06,7.838417304382016e-06,0.0026085853240550676,0.0026086558953799864,0.0026078386484804264
3.147768477394249e-09,8.856461406857063e-07,0.005596705813455184,7.853813943447443e-06,7.809369802863434e-06,7.808294667419927e-06,0.00013352422008448234,0.00013353673565963937,0.0001334724625790741
1.214492261228945e-13,7.980020798473754e-07,0.0025741725824667953,7.88379033254457e-06,7.844685979409847e-06,7.841567886309173e-06,0.00011899350172820479,0.00011900929000950554,0.00011892999908439413
1.1125119945732807e-07,1.2086444942794758e-06,0.0013447481576261801,7.913766721641699e-06,7.870370471443603e-06,7.870883666924062e-06,0.00018069987833541258,0.00018070423498514295,0.00018064632739309754
1.50746541547277e-11,1.9283924657114345e-06,0.0020489294454214928,7.87379820284553e-06,7.83826485640141e-06,7.835689361493867e-06,0.000283498805169701,0.0002835368773332881,0.00028334857838010027
3.1584428995172096e-09,8.562346316895853e-07,0.0009057613870468779,7.88379033254457e-06,7.844043867109003e-06,7.8428358034262e-06,0.00012767454660994653,0.00012768648853512835,0.00012762509710353317
3.1584428995172096e-09,7.365874797116993e-08,0.01421615347536038,7.88379033254457e-06,7.84211753020647e-06,7.83903205207512e-06,1.1099686994030916e-05,1.1101160429185925e-05,1.1093802782604361e-05
3.1560708057121074e-09,1.832899278250799e-07,0.008705690120540422,7.87379820284553e-06,7.834412182596343e-06,7.831347705911323e-06,2.759682563234511e-05,2.7600490827656585e-05,2.7582190199552124e-05
3.158561504207465e-09,3.806434131244687e-07,0.0008016890893582161,7.88379033254457e-06,7.84532809171069e-06,7.844218985735683e-06,5.7325101910648354e-05,5.733046893557454e-05,5.730321205724122e-05
3.1572568526146585e-09,1.173604007055771e-06,0.0019487096168574812,7.88379033254457e-06,7.840191193303939e-06,7.840953138616069e-06,0.00017721949066431807,0.00017722391004785972,0.00017716700902427692
3.159628946419761e-09,1.7936307936815012e-06,0.0003832998161565574,7.88379033254457e-06,7.847896540914067e-06,7.846677976508099e-06,0.0002693139542898212,0.0002693402523395007,0.00026920905065239766
3.1584428995172096e-09,1.6554542112792507e-05,0.004548486515780889,7.88379033254457e-06,7.84211753020647e-06,7.83903205207512e-06,0.0024961939925786194,0.0024965316942899087,0.002494877524950063
3.1501405711993514e-09,1.0081809509815523e-05,0.005083061807276157,7.853813943447443e-06,7.817717262774402e-06,7.816939556854201e-06,0.0014995052525002437,0.0014996458099116256,0.001498924240826614
1.2156783081314965e-13,2.5843575469169693e-07,0.003931034460697924,7.893782462243612e-06,7.853033439320819e-06,7.853978105363707e-06,3.857408323404511e-05,3.857483746491768e-05,3.856350098988011e-05
3.1525126650044536e-09,3.4141121109008515e-06,0.0035162751313285168,7.87379820284553e-06,7.831201621092123e-06,7.830041367063476e-06,0.0005084456875810236,0.000508493640579788,0.0005082490954602775
4.858048112849613e-05,1.8579357690733177e-07,0.0012199670999136754,7.923758851340739e-06,7.881286380557948e-06,7.880258569243894e-06,2.7805279523616143e-05,2.7807882909518374e-05,2.7794498973914255e-05
4.932176042282564e-09,1.0345272828684493e-07,0.0030058021105661696,7.903774591942656e-06,7.862023011532631e-06,7.859011352100995e-06,1.5452554595252965e-05,1.5454605870723645e-05,1.5444357820911654e-05
1.2180504019365987e-13,3.378821684351487e-07,0.0025741725824667953,7.913766721641699e-06,7.87293892064698e-06,7.876839035201004e-06,5.053066740286879e-05,5.052994341179007e-05,5.053005368852606e-05
5.342785479945797e-09,1.0345272828684493e-07,0.00406510594936807,7.903774591942656e-06,7.860738786930943e-06,7.85805080883052e-06,1.5451093757517417e-05,1.5453146379620914e-05,1.544290277508646e-05
1.8953009735785042e-12,1.3265173915879316e-07,0.0050889587275247195,7.913766721641699e-06,7.86972835914276e-06,7.868578363074923e-06,1.982961586562378e-05,1.9831472669481392e-05,1.9821919149315174e-05
3.166152204383793e-09,1.0345272828684493e-07,0.004038541992587989,7.913766721641699e-06,7.871654696045291e-06,7.868655206536562e-06,1.546710307493365e-05,1.5469158012780917e-05,1.545890827916362e-05
1.2155597034412412e-13,4.6285799844854534e-07,0.0017619135417196467,7.893782462243612e-06,7.853033439320819e-06,7.852018597091939e-06,6.979667131303619e-05,6.98032237652462e-05,6.97702365616964e-05
3.172438252967314e-09,9.538147559277048e-08,0.0068722764208069545,7.933750981039782e-06,7.888349615867232e-06,7.889018723870624e-06,1.4285311968063471e-05,1.4285590920284369e-05,1.4281120636482884e-05
1.214492261228945e-13,3.958933279103163e-07,0.003931034460697924,7.88379033254457e-06,7.844685979409847e-06,7.841567886309173e-06,5.9033350319632354e-05,5.9041174276098746e-05,5.900129850378879e-05
1.2180504019365987e-13,3.6374967461434235e-07,0.006638138089711323,7.913766721641699e-06,7.874223145248667e-06,7.872996862119105e-06,5.46502131788734e-05,5.465532064751062e-05,5.462976522237537e-05
4.2923037383561786e-09,1.0345272828684493e-07,0.01383007209304884,7.903774591942656e-06,7.86651779763854e-06,7.863353007683539e-06,1.5459115886380684e-05,1.5461168234564683e-05,1.545091352188232e-05
3.159510341729506e-09,1.5682983747072893e-07,0.0013756374497772583,7.88379033254457e-06,7.847896540914067e-06,7.847139037277927e-06,2.3394940519373716e-05,2.3397129721183105e-05,2.338587001871562e-05
3.1620010402248634e-09,3.797442681923592e-06,0.005071323598102132,7.893782462243612e-06,7.855601888524195e-06,7.854362322671895e-06,0.0005729744509442165,0.0005730293433146793,0.0005727523961572412
3.1548847588095563e-09,2.4952065056284807e-06,0.010270501884518024,7.87379820284553e-06,7.832485845693814e-06,7.831309284180503e-06,0.00037588593548960387,0.0003759205256877005,0.00037574079037714183
1.2144922493684762e-13,1.0443750465622471e-06,0.01091069324291797,7.88379033254457e-06,7.844043867109003e-06,7.843027912080293e-06,0.00015573119982762931,0.00015574586790418035,0.00015567070564632445
1.214492261228945e-13,4.517749318165595e-07,0.005287896338929052,7.88379033254457e-06,7.844043867109003e-06,7.843027912080293e-06,6.736607358413361e-05,6.737238787243405e-05,6.733983034818198e-05
1.1694422457178365e-08,1.0486617404529223e-05,0.013922962494794473,7.88379033254457e-06,7.844043867109003e-06,7.843027912080293e-06,0.0015418124360620556,0.0015419576865877051,0.001541214907893221
3.1572568526146585e-09,1.4614422448612614e-05,0.0035149121639125756,7.88379033254457e-06,7.839549081003095e-06,7.839954173614777e-06,0.0022001164583634616,0.0022001400588283885,0.0021994504570371923
3.159628946419761e-09,4.022124861640887e-08,0.005633325131885526,7.88379033254457e-06,7.845970204011535e-06,7.842874225157019e-06,5.998319330408449e-06,5.999116339675108e-06,5.9951463264569405e-06
3.1572568526146585e-09,5.5766106505910676e-08,0.00299167175449886,7.87379820284553e-06,7.83826485640141e-06,7.83518987899322e-06,8.310332141877195e-06,8.311436743436313e-06,8.305918992014017e-06
1.0670863980276659e-08,6.846312357837198e-06,0.012481541005451884,7.88379033254457e-06,7.844043867109003e-06,7.843027912080293e-06,0.0009184883230825524,0.0009185732175985986,0.0009181323065151141
2.890040485469868e-09,1.5975091230342082e-08,0.006391009844671921,7.853813943447443e-06,7.817075150473558e-06,7.817554304547305e-06,2.3759492126589804e-06,2.3759954611657916e-06,2.3752481456019776e-06
8.30375157413965e-06,1.4711485546748749e-08,0.013368735438414256,7.88379033254457e-06,7.844043867109003e-06,7.843027912080293e-06,0.0015358479587108081,0.0015359914152666483,0.0015352524179128295
3.1714894154452736e-09,2.594063156728093e-07,0.0019370131311757808,7.903774591942656e-06,7.86651779763854e-06,7.876723770008548e-06,3.9161283017753445e-05,3.9158310465674396e-05,3.918229520345253e-05
6.02820198493015e-09,6.684685940491409e-06,0.01946271574122639,7.87379820284553e-06,7.836980631799719e-06,7.835727783224687e-06,0.000996071951052165,0.0009961641484392437,0.0009956862489980678
1.897673067383607e-12,1.9921246691821087e-07,0.008552843060324146,7.923758851340739e-06,7.8864232789647e-06,7.886905528675581e-06,2.983073229182278e-05,2.9831245459423735e-05,2.9821233902781402e-05
3.1591545276587405e-09,2.0405982321025916e-07,0.0007482552035210067,7.88379033254457e-06,7.845970204011535e-06,7.84514110727534e-06,3.043453912182718e-05,3.0437388687364087e-05,3.0422743451111652e-05
1.985845770817418e-05,6.535529372772234e-07,7.83010872627512e-06,0.0642242637586505,0.06421250146674501,0.06426026207277322,0.6122873424530083,0.6121709796462781,0.6124279147873227
1.98520530549004e-05,6.31108547200808e-08,8.262642263374845e-05,0.06430827758516004,0.06431299204182708,0.06430252597667412,0.05923214507667514,0.059253734924959514,0.05922393553385203
1.9810897227381874e-05,1.8074711039853853e-07,7.857924387824942e-06,0.064174113259691,0.06417408388778553,0.06417458161304687,0.16904454888786044,0.1690497002082988,0.16899766446066714
1.981587862437259e-05,8.362431426567916e-08,2.4491689994618943e-05,0.06407766922383583,0.06413651518128775,0.06415191279186368,0.07832452892111985,0.07840621432252802,0.07839898352050016
1.981516699623106e-05,3.3175105031098856e-08,7.857924387824942e-06,0.06418794236719447,0.064187915628858,0.06418841343614172,0.031034357962730463,0.03103423387818623,0.031025246576541363
7.621537376027178e-10,3.48230890238949e-09,0.0005033383035748174,0.06420707729556813,0.06420704993331085,0.0642076243015512,0.0032585582869162724,0.003258460895613415,0.003257614145469329
1.9818487927558202e-05,1.3908602031322016e-07,7.857924387824942e-06,0.06419954322977504,0.0642042702291605,0.06419379247845637,0.13048542073143288,0.13050683901729526,0.13044307538772693
7.621537376027178e-10,3.605004565401798e-08,7.688248852371005e-05,0.06420707729556813,0.06420704993331085,0.0642076243015512,0.03372006155245653,0.033720659809038475,0.033710140304882584
1.9826553046495552e-05,1.0393225140763432e-07,7.844016557050017e-06,0.0641969352839236,0.06419675494679142,0.06419571356499733,0.09750010398057304,0.09749186720440367,0.09746001987251118
1.9826434441805297e-05,1.584393481961873e-08,0.00015172052592350816,0.06422528295587979,0.06422527950153181,0.06422568251503613,0.014830165125342435,0.014830140352985922,0.014825813672011532
1.8182217620798535e-05,1.3552933698341431e-08,8.595039418895226e-06,0.06420388980619414,0.06420386505629867,0.06420455056308569,0.012681544019711083,0.012680999608304126,0.012677807868895847
1.9788955359684677e-05,3.9985052855924766e-07,6.621518231935306e-05,0.06410386858790673,0.06410384386530851,0.06410426984564813,0.37523397528636254,0.37523890478762095,0.37512164022563976
1.9826908860566318e-05,1.087764461133625e-07,7.844016557050017e-06,0.06419808437883899,0.06419790753837144,0.06419686621692189,0.10178445155350944,0.10177411033000097,0.10174093897594692
1.9811371646142894e-05,4.17738417146502e-08,7.857924387824942e-06,0.06420145172654758,0.06420126899626635,0.0642003241726956,0.03920069879721477,0.03920043409585151,0.03918821994684309
1.8186843203718486e-05,5.999123467029876e-09,0.0010759515122394682,0.06420015274968668,0.06420260651618902,0.06422568251503613,0.0056130776496935994,0.005613427308629165,0.005613616350869617
1.9813506530567488e-05,3.31789727297945e-07,3.283638845956574e-05,0.0641834059403111,0.06418813202070339,0.0641776553515124,0.31034482757975307,0.3103877808986594,0.31023752045824166
7.62355128366771e-10,2.4222538871250577e-10,0.00042595513314321054,0.0642240439317971,0.06422649951490342,0.0642495039881439,0.00022672238155950285,0.00022673433899437248,0.00022674409787705837
1.9817894904106927e-05,9.587124522451271e-08,4.115327126296274e-05,0.06420282064831634,0.06420754628611941,0.06419725043423008,0.08972172537728075,0.08971326077775686,0.08967080780091594
1.982121583543407e-05,1.5195106352475766e-08,0.0009432986223083636,0.0641825066486382,0.06418495356481421,0.0642080085188594,0.014213385457269613,0.014215336408611777,0.014214750388730128
1.982726467463708e-05,3.378689967246195e-07,0.00013276415257730396,0.06422797083876883,0.0642327280042216,0.06422222455926242,0.31625140384535466,0.316292571825279,0.3161412665610817
1.9813743739947997e-05,2.8567634854881893e-08,7.857924387824942e-06,0.06418417533429793,0.0641889006291275,0.06417842378612877,0.02672264048005628,0.026725260146311783,0.026712274892213447
1.98202247746423e-05,6.326944750522216e-08,0.0005207787233665563,0.06420516879879562,0.06420514093344044,0.06420570321501026,0.059190549469170906,0.059202946773032956,0.05918525210127074
1.1857692324804977e-08,7.2925558822284185e-09,0.008242879235843697,0.06423910207125356,0.0642388922823097,0.06423797746889821,0.006826587903022206,0.006826996833611173,0.00682439675789881
1.981540420561157e-05,1.0236410691146869e-07,0.0001243777306200324,0.06418955110007601,0.06418952476228391,0.06418995030537447,0.09608585332542899,0.0960724720110877,0.0960416523947702
7.620351329124627e-10,1.2544647140959811e-08,7.691030418525987e-05,0.0641970851658691,0.06420181350749747,0.06419148717460722,0.011740318613105212,0.011742755327976626,0.011735772826828923
1.9824536766761215e-05,3.2728499686967335e-09,1.856695408450671e-05,0.06421987721371261,0.06421969312451448,0.06421876660348871,0.0030631837184688718,0.0030633274697903167,0.003062206287999858
1.9830111187203204e-05,2.7584610262823927e-08,8.270986961839789e-05,0.06423089853277064,0.06422868269672627,0.0642495039881439,0.02588881493202635,0.025888592169837403,0.02588848870614274
1.9813625135257743e-05,9.63101951413437e-10,0.0006676732320111702,0.06417750059165897,0.06417731692322028,0.06417650269958783,0.000900807735752409,0.0009008240950305797,0.0009005214551758721
1.9827027465256572e-05,9.65297087013544e-08,3.2808572798015916e-05,0.06419847407189726,0.06419829152152734,0.06419725043423008,0.09059523313486972,0.0905793324211361,0.09054939804814995
1.9806508853842434e-05,4.2128883592342957e-08,6.033216990156552e-05,0.064166809012881,0.06417153149138967,0.06416113400726023,0.03939740442510231,0.03940091364293004,0.03938211199833203
1.9827146069946827e-05,1.5358572448708785e-07,0.0009833392671093335,0.06419885377282582,0.06419867550468324,0.06419763465153827,0.1440455887778141,0.14405123721792049,0.14400416323871015
7.619165282222077e-10,4.5008183628319766e-08,7.691030418525987e-05,0.06418709303617005,0.06419182031375943,0.06418149752459429,0.04209475478492956,0.04210605099817628,0.042086986224070665
1.9809236761718303e-05,5.1590300928760996e-08,7.857924387824942e-06,0.06417476274812144,0.06417949432603244,0.06416920257073222,0.04825090469555661,0.048256763502545444,0.04823263609377679
1.5540772564126706e-05,6.933298534981406e-10,0.0015431433636302909,0.06422209546650579,0.06422194051756742,0.06422107190733785,0.0006489353094782662,0.0006489469382023753,0.0006487281735528666
1.9816471647823866e-05,6.209555722518323e-09,0.00013857762584121685,0.06419300837695188,0.06419298253702396,0.06419340826114818,0.005809325725898589,0.005808560734452263,0.005807613933154668
1.9811015832072128e-05,2.5069413511319165e-08,7.844016557050017e-06,0.06417533229951428,0.06418006259541868,0.06416958678804041,0.02351844764278991,0.023520260453683085,0.023509328886801444
7.62224900416871e-10,1.2060130362330517e-09,4.282221095595212e-05,0.06421307257338756,0.06421783099884203,0.0642076243015512,0.0011286324102689122,0.001128737263331331,0.0011281945540812033
1.98277390933981e-05,1.815140506390046e-07,1.6160899360447017e-05,0.06420077226172803,0.06420059542046276,0.06419955573807921,0.16983486543044096,0.1698382530934743,0.16978108831512748
1.9839955376494378e-05,2.3445052560925537e-09,0.00010181922910312613,0.06426908845248039,0.06426907156044936,0.06426948328816978,0.002195998493220542,0.0021960342377042204,0.002195344349697518
1.981765769472642e-05,2.6880546311102753e-07,7.857924387824942e-06,0.064196855346886,0.06420158042073226,0.06419110295729905,0.2514870429612579,0.2515189666945211,0.25139721174334906
1.9808999552337795e-05,2.380747865716047e-09,0.0006461995412947069,0.06420892583956245,0.06420890563786029,0.06420954538809216,0.0022278607285687877,0.0022278944473259395,0.002227195462706207
7.619165282222077e-10,3.1714833434379354e-09,7.688248852371005e-05,0.06418709303617005,0.06418706547217169,0.06418764500152534,0.0029668066958815553,0.0029670972871926244,0.0029659206292068246
1.9818725136938714e-05,3.6522334289650356e-08,5.7800944700531665e-05,0.06420031262376187,0.06420028271177226,0.06420070839000379,0.034172164210420075,0.03417240705512208,0.03416214469414966
1.9815997229062845e-05,9.050937376714151e-08,7.857924387824942e-06,0.06418517454726784,0.06418500043901217,0.06418418704575161,0.08493823051429351,0.08494184755728795,0.08491255052134014
1.9815048391540804e-05,2.5378881564749745e-08,0.0004430478571655766,0.06418840200516061,0.0641883721707039,0.0641887976534499,0.02374140009901262,0.02374212448578332,0.023734413283299092
1.9824835602782966e-05,7.523942367533557e-08,0.000431073214868378,0.06422010703269569,0.06422483002292122,0.06421454021309862,0.07042136349531486,0.07042712834880269,0.07039229006658179
1.98103042039306e-05,3.830689443992241e-08,0.00016007913221922988,0.06417303410968349,0.06417775741225865,0.06416728148419128,0.03593344701897198,0.03593662706941311,0.03591951066698659
1.8185419947435424e-05,7.875875744301695e-09,0.0001264917208978189,0.06419716510290668,0.0641949872116272,0.0642156928650232,0.007368703455624925,0.00736962814103705,0.007368620672405655
7.621537376027178e-10,4.912869212977307e-09,7.688248852371005e-05,0.06420707729556813,0.06421179514321408,0.06420147682462017,0.004595316325279933,0.004594991209470253,0.004593533290319756
